Cleaned_Price
3999
3999
3999
3999
3999
3999
3999
3999
3999
3999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
8999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
7999
